latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean2022,dni_mean2022,dhi_mean2022,temp_mean2022,wind_mean2022,sp_mean2022
36.45,-109.5,1657.6,-7,b'United States',b'Arizona',b'Apache',b'None',21,130,225.94971461187214,301.2430936073059,52.836244292237446,125.5318493150685,26.68744292237443,835.5876141552511
36.45,-109.46,1680.2,-7,b'United States',b'Arizona',b'Apache',b'None',19,130,227.46392694063928,304.97180365296805,52.24583333333333,122.82465753424657,26.667979452054794,831.519006849315
36.45,-109.42,1753.6,-7,b'United States',b'Arizona',b'Apache',b'None',23,130,228.16489726027396,306.22334474885844,52.43219178082192,119.749200913242,26.666038812785388,826.7571347031964
36.45,-109.38,1790.88,-7,b'United States',b'Arizona',b'Apache',b'None',21,130,228.21849315068494,306.14200913242007,52.80079908675799,116.64377853881278,26.665296803652968,821.9667237442923
36.45,-109.34,1820.76,-7,b'United States',b'Arizona',b'Apache',b'None',15,130,227.61860730593608,304.81963470319636,53.00079908675799,115.47026255707763,26.665296803652968,820.137899543379
36.45,-109.3,1831.0,-7,b'United States',b'Arizona',b'Apache',b'None',53,130,226.11986301369862,300.84400684931506,53.6945205479452,113.08259132420092,26.66632420091324,816.4704908675799
36.45,-109.26,1901.72,-7,b'United States',b'Arizona',b'Apache',b'None',30,130,223.44908675799087,295.0639840182648,55.2601598173516,110.35947488584475,26.667294520547944,812.2770547945205
36.45,-109.22,2124.04,-7,b'United States',b'Arizona',b'Apache',b'None',60,30,221.30251141552512,291.8482305936073,56.59440639269406,97.38658675799087,26.67146118721461,792.5384132420091
36.45,-109.18,2450.52,-7,b'United States',b'Arizona',b'Apache',b'None',6,140,220.19988584474885,290.6052511415525,57.96073059360731,72.89520547945206,26.689098173515983,756.3648401826484
36.45,-109.14,2607.92,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,220.78036529680367,293.38624429223745,58.933847031963474,55.892922374429226,26.82208904109589,731.1046803652968
36.45,-109.1,2703.85,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,222.78915525114155,297.9322488584475,59.642979452054796,56.673687214611874,26.910616438356165,732.1107305936073
36.45,-109.06,2501.52,-7,b'United States',b'Arizona',b'Apache',b'None',2,70,220.2890410958904,292.05479452054794,60.42437214611872,67.39263698630137,26.953824200913242,747.3762557077625
36.49,-114.02,1082.96,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.8618721461187,303.86541095890414,50.88316210045662,167.66792237442922,25.895091324200912,899.0423515981735
36.49,-113.98,998.48,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.95890410958904,303.789098173516,50.833504566210046,170.68681506849316,26.065011415525113,904.3703196347032
36.49,-113.94,941.32,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.50393835616438,303.735102739726,50.304623287671234,176.05422374429224,26.332762557077626,914.1534246575343
36.49,-113.9,933.95,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.38744292237442,302.990296803653,50.52916666666667,175.28761415525113,26.368778538812787,913.0735159817351
36.49,-113.86,904.96,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,226.99583333333334,301.4151826484018,50.695433789954336,178.07214611872146,26.412043378995435,918.288299086758
36.49,-113.82,902.76,-7,b'United States',b'Arizona',b'Mohave',b'None',0,30,227.3990296803653,301.7667808219178,50.78772831050228,177.73133561643834,26.41638127853881,917.9130707762557
36.49,-113.78,1114.2,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.7377283105023,304.37437214611873,50.81929223744292,170.22271689497717,26.417294520547944,905.3735730593608
36.49,-113.74,1372.52,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.34172374429224,312.3067351598174,50.006563926940636,145.93875570776257,26.417408675799088,865.5704908675799
36.49,-113.7,1464.3,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.62408675799088,313.9730593607306,49.798630136986304,142.21449771689498,26.417351598173514,859.6008561643836
36.49,-113.66,1519.52,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.36381278538812,313.73801369863014,50.12374429223744,132.74360730593608,26.412442922374428,844.5687785388128
36.49,-113.62,1767.6,-7,b'United States',b'Arizona',b'Mohave',b'None',0,120,230.09383561643835,312.88567351598175,50.845205479452055,120.71923515981734,26.40724885844749,825.7855593607306
36.49,-113.58,1735.92,-7,b'United States',b'Arizona',b'Mohave',b'None',0,140,229.75616438356164,310.83025114155254,51.17933789954338,124.33904109589041,26.354908675799088,831.605993150685
36.49,-113.54,1725.12,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,228.7972602739726,308.8369292237443,51.824771689497716,124.28441780821917,26.321689497716896,831.6214041095891
36.49,-113.5,1675.45,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,228.47933789954337,309.1008561643836,52.00342465753425,127.85490867579908,26.101712328767125,837.697602739726
36.49,-113.46,1628.36,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.751598173516,306.8746575342466,52.70525114155251,130.675799086758,25.822203196347033,842.5908675799087
36.49,-113.42,1603.8,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.0021689497717,305.11118721461185,52.81232876712329,129.82962328767124,25.559075342465754,842.8396689497716
36.49,-113.38,1566.68,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,224.95142694063927,301.3001712328767,53.12408675799087,132.4833904109589,25.332705479452056,847.4922374429224
36.49,-113.34,1552.24,-7,b'United States',b'Arizona',b'Mohave',b'None',1,130,224.41398401826484,301.1921803652968,52.71683789954338,133.50376712328767,25.267408675799086,849.3320776255708
36.49,-113.3,1903.3,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,225.6300799086758,306.13601598173517,52.130022831050226,109.41974885844749,25.173401826484017,812.2736301369863
36.49,-113.26,1846.44,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,225.3853310502283,303.5396118721461,52.93630136986302,112.38407534246575,25.159988584474885,816.9748287671233
36.49,-113.22,1838.76,-7,b'United States',b'Arizona',b'Mohave',b'None',0,70,224.0431506849315,297.30222602739724,54.39851598173516,112.25074200913242,25.149429223744292,817.0760273972603
36.49,-113.18,1825.44,-7,b'United States',b'Arizona',b'Mohave',b'None',0,70,222.1142123287671,289.27117579908673,55.38173515981735,114.65353881278538,25.148687214611872,820.8505707762557
36.49,-113.14,1799.28,-7,b'United States',b'Arizona',b'Mohave',b'None',0,70,222.15228310502283,293.02522831050226,55.46204337899543,117.94680365296804,25.148801369863012,826.0284817351599
36.49,-113.1,1808.3,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,223.7568493150685,299.42996575342465,53.935388127853884,114.82277397260275,25.148687214611872,821.2041095890411
36.49,-113.06,1750.68,-7,b'United States',b'Arizona',b'Mohave',b'None',2,130,222.0053082191781,294.47962328767125,55.05770547945205,118.75690639269406,25.148630136986302,827.2997146118721
36.49,-113.02,1746.44,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,221.9204908675799,295.37979452054793,54.27323059360731,117.32043378995434,25.140525114155253,825.1320776255708
36.49,-112.98,1749.36,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,224.06535388127853,300.84640410958906,54.515182648401826,119.8166095890411,25.133390410958903,829.0411529680365
36.49,-112.94,1715.84,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,223.9033105022831,299.47237442922375,54.959817351598176,121.57848173515981,25.039497716894978,831.995205479452
36.49,-112.9,1667.1,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,224.1810502283105,299.9607876712329,54.35473744292238,122.70553652968036,24.959132420091326,833.8688356164383
36.49,-112.86,1640.56,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,224.2837899543379,300.2445776255708,53.8490296803653,124.20171232876713,24.400399543378995,836.6212328767124
36.49,-112.82,1637.24,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,224.83424657534246,300.83430365296806,54.01609589041096,121.50131278538812,23.736586757990867,833.7671803652968
36.49,-112.78,1689.12,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,225.39429223744293,302.3296803652968,53.67602739726028,118.99018264840183,23.403710045662102,830.0014840182648
36.49,-112.74,1665.24,-7,b'United States',b'Arizona',b'Mohave',b'None',0,110,225.4621575342466,303.3066780821918,53.20918949771689,119.27716894977169,22.673287671232877,830.8781392694063
36.49,-112.7,1677.1,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,225.7101598173516,303.46660958904107,53.32374429223744,117.34954337899543,22.542922374429224,827.9594178082192
36.49,-112.66,1265.84,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,222.83601598173516,293.55108447488584,54.64571917808219,158.2099315068493,22.369006849315067,894.1065639269407
36.49,-112.62,1167.76,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,222.43567351598173,291.014098173516,54.76706621004566,152.97237442922375,22.349029680365298,885.4693493150685
36.49,-112.58,1217.8,-7,b'United States',b'Arizona',b'Coconino',b'None',0,30,223.12408675799088,292.87077625570777,54.05125570776256,151.91358447488585,22.3337899543379,883.7508561643835
36.49,-112.54,1550.2,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,226.36432648401828,302.7062785388128,52.28390410958904,134.80108447488584,22.328938356164382,855.9329337899543
36.49,-112.5,1885.6,-7,b'United States',b'Arizona',b'Coconino',b'None',0,30,228.39520547945204,308.4812214611872,52.486187214611874,104.50907534246575,22.32865296803653,808.4211187214612
36.49,-112.46,2001.92,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,227.4345890410959,306.53578767123287,53.660673515981735,94.83761415525115,22.328824200913242,793.7179223744292
36.49,-112.42,2063.44,-7,b'United States',b'Arizona',b'Coconino',b'None',0,140,227.5017694063927,306.9728881278539,54.12220319634703,90.01141552511416,22.330422374429222,786.4647831050228
36.49,-112.38,2213.6,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,227.23767123287672,306.90057077625573,54.89703196347032,78.8416095890411,22.336187214611872,769.8686643835616
36.49,-112.34,2313.4,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,226.97231735159818,306.61432648401825,55.69914383561644,75.52865296803652,22.33995433789954,765.000799086758
36.49,-112.3,2411.55,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,226.42071917808218,305.66866438356163,56.74771689497717,67.84235159817352,22.34851598173516,753.7523401826484
36.49,-112.26,2544.12,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,228.27882420091325,309.2055365296804,57.25251141552511,62.69001141552511,22.34172374429224,746.2988584474886
36.49,-112.22,2613.84,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,230.01558219178082,313.3359589041096,57.334874429223746,57.10285388127854,22.261187214611873,738.2272260273973
36.49,-112.18,2664.84,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,230.83327625570777,315.0103881278539,57.48453196347032,55.870034246575344,22.203424657534246,736.4352168949772
36.49,-112.14,2640.0,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,231.04794520547946,315.19777397260276,57.894463470319636,61.7148401826484,22.008961187214613,744.34149543379
36.49,-112.1,2590.8,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,229.4163812785388,311.97762557077624,58.33418949771689,64.41438356164383,21.932534246575344,748.1350456621004
36.49,-112.06,2342.24,-7,b'United States',b'Arizona',b'Coconino',b'None',0,70,223.93230593607305,301.39577625570774,58.8560502283105,78.1054794520548,21.908561643835615,767.8718607305937
36.49,-112.02,2020.44,-7,b'United States',b'Arizona',b'Coconino',b'None',0,30,225.10896118721462,304.06426940639267,56.38464611872146,111.83824200913241,21.869748858447487,818.2720319634703
36.49,-111.98,1683.6,-7,b'United States',b'Arizona',b'Coconino',b'None',0,30,226.0949200913242,305.66415525114155,54.019634703196346,124.65981735159818,21.86466894977169,838.1036529680365
36.49,-111.94,1656.6,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,227.97100456621004,309.98310502283107,52.2023401826484,128.56135844748857,21.85953196347032,844.1358447488584
36.49,-111.9,1533.35,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,227.6816210045662,307.5331621004566,52.18727168949772,129.77180365296803,21.859075342465754,846.0313926940639
36.49,-111.86,1344.52,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,225.82865296803652,301.6531392694064,53.0365296803653,153.5663812785388,21.859018264840184,884.2015410958904
36.49,-111.82,1508.36,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,229.29206621004568,310.44263698630135,51.898915525114155,130.27962328767123,21.860730593607308,846.8844748858447
36.49,-111.78,1652.4,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,230.88384703196348,314.2515410958904,51.81706621004566,126.43761415525114,21.8699200913242,840.9546803652968
36.49,-111.74,1696.0,-7,b'United States',b'Arizona',b'Coconino',b'None',2,130,231.61244292237444,315.31141552511417,51.724771689497715,123.32705479452055,21.90536529680365,836.2597602739726
36.49,-111.7,1780.25,-7,b'United States',b'Arizona',b'Coconino',b'None',1,130,232.65901826484017,317.8736301369863,51.275627853881275,119.11027397260274,21.94412100456621,829.8033675799087
36.49,-111.66,1832.96,-7,b'United States',b'Arizona',b'Coconino',b'None',1,130,232.8875,317.81666666666666,51.68721461187214,113.23447488584475,22.28401826484018,821.1373858447489
36.49,-111.62,1824.52,-7,b'United States',b'Arizona',b'Coconino',b'None',36,130,233.2061073059361,318.64035388127854,51.01592465753425,113.1656392694064,22.52625570776256,821.1968607305936
36.49,-111.58,1779.52,-7,b'United States',b'Arizona',b'Coconino',b'None',14,130,231.862899543379,315.5258561643836,51.81775114155251,120.71352739726028,23.28087899543379,833.2912100456621
36.49,-111.54,2016.28,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,231.91335616438357,315.3402397260274,53.132705479452056,99.02756849315068,24.250513698630137,800.3878424657535
36.49,-111.5,1939.35,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,232.73327625570775,317.4556506849315,52.089269406392695,103.92688356164383,25.142408675799086,808.2242579908676
36.49,-111.46,1864.56,-7,b'United States',b'Arizona',b'Coconino',b'None',3,130,233.21158675799086,317.351598173516,51.9171803652968,112.44697488584475,25.84286529680365,821.9043378995434
36.49,-111.42,1739.8,-7,b'United States',b'Arizona',b'Coconino',b'None',8,130,233.1125,316.9985159817352,51.6804794520548,118.07939497716895,26.004166666666666,830.9926940639269
36.49,-111.38,1819.12,-7,b'United States',b'Arizona',b'Coconino',b'None',3,130,233.12608447488586,317.11449771689496,51.766723744292236,109.62705479452055,26.066038812785386,818.2138127853881
36.49,-111.34,1850.84,-7,b'United States',b'Arizona',b'Coconino',b'None',1,130,233.29577625570775,317.2005136986301,51.86175799086758,111.07859589041095,26.078082191780823,820.5774543378996
36.49,-111.3,1855.7,-7,b'United States',b'Arizona',b'Coconino',b'None',0,130,233.12836757990868,316.6918378995434,51.95890410958904,109.79960045662101,26.08818493150685,818.8627853881278
36.49,-111.26,1808.72,-7,b'United States',b'Arizona',b'Coconino',b'None',12,130,233.13236301369864,316.63624429223745,51.71198630136986,113.0033105022831,26.088356164383562,823.8399543378996
36.49,-111.22,1794.36,-7,b'United States',b'Arizona',b'Coconino',b'None',16,130,233.48635844748858,317.86301369863014,51.220205479452055,113.56820776255708,26.088356164383562,824.6503424657534
36.49,-111.18,1842.16,-7,b'United States',b'Arizona',b'Coconino',b'None',7,130,233.70816210045663,318.9959474885845,50.81170091324201,111.26135844748859,26.088356164383562,821.0012557077625
36.49,-111.14,1866.04,-7,b'United States',b'Arizona',b'Coconino',b'None',13,130,233.8273401826484,318.9686073059361,51.06198630136986,110.15958904109588,26.090011415525115,818.9963470319635
36.49,-111.1,1889.3,-7,b'United States',b'Arizona',b'Coconino',b'None',2,130,233.17311643835617,317.1216894977169,51.78807077625571,106.36255707762557,26.126084474885843,812.4006849315068
36.49,-111.06,1939.68,-7,b'United States',b'Arizona',b'Coconino',b'None',22,130,232.67591324200913,316.537100456621,51.837842465753425,104.50433789954337,26.166837899543378,809.2379566210045
36.49,-111.02,1994.28,-7,b'United States',b'Arizona',b'Coconino',b'None',9,130,232.15759132420092,315.29155251141555,52.70964611872146,101.1962899543379,26.570319634703196,803.0451484018265
36.49,-110.98,1982.08,-7,b'United States',b'Arizona',b'Coconino',b'None',12,130,232.9394406392694,317.3708904109589,52.55530821917808,101.48430365296804,26.87277397260274,803.0454908675799
36.49,-110.94,1898.88,-7,b'United States',b'Arizona',b'Coconino',b'None',21,130,232.57796803652968,315.9594178082192,52.971575342465755,110.38515981735159,28.52054794520548,814.3028538812786
36.49,-110.9,1890.15,-7,b'United States',b'Arizona',b'Coconino',b'None',44,130,231.94189497716894,314.4078196347032,53.18864155251141,111.0107305936073,29.054280821917807,814.7787100456621
36.49,-110.86,1836.08,-7,b'United States',b'Arizona',b'Coconino',b'None',52,130,231.1298515981735,310.73989726027395,54.30781963470319,114.84457762557078,29.8763698630137,819.8039383561644
36.49,-110.82,1835.16,-7,b'United States',b'Arizona',b'Coconino',b'None',3,130,231.01232876712328,309.49994292237443,54.636986301369866,115.26466894977169,30.43744292237443,819.4014269406392
36.49,-110.78,1825.92,-7,b'United States',b'Arizona',b'Coconino',b'None',5,130,233.52813926940638,317.7105593607306,52.68915525114155,115.31706621004567,30.515981735159816,819.2088470319635
36.49,-110.74,1834.28,-7,b'United States',b'Arizona',b'Navajo',b'None',4,130,233.4406392694064,317.8706621004566,52.569006849315066,115.43356164383562,30.600627853881278,818.7924657534246
36.49,-110.7,1851.9,-7,b'United States',b'Arizona',b'Navajo',b'None',28,130,232.5163812785388,315.77425799086757,53.320490867579906,115.21940639269407,30.608732876712327,818.3271689497717
36.49,-110.66,1882.08,-7,b'United States',b'Arizona',b'Navajo',b'None',42,130,230.90599315068494,312.7977739726027,53.82146118721461,112.2185502283105,30.614155251141554,813.5166095890411
36.49,-110.62,1938.0,-7,b'United States',b'Arizona',b'Navajo',b'None',34,130,229.46421232876713,310.2517123287671,54.359817351598174,110.54200913242009,30.614155251141554,810.939497716895
36.49,-110.58,2100.8,-7,b'United States',b'Arizona',b'Navajo',b'None',48,140,229.17642694063926,311.48316210045664,54.6861301369863,94.25005707762557,30.613641552511414,786.3067351598173
36.49,-110.54,2199.6,-7,b'United States',b'Arizona',b'Navajo',b'None',39,140,228.27100456621005,310.2327054794521,55.44223744292238,90.69640410958904,30.612385844748857,781.0212328767124
36.49,-110.5,2120.3,-7,b'United States',b'Arizona',b'Navajo',b'None',1,130,226.5832191780822,306.2155821917808,56.18772831050228,95.73521689497717,30.603938356164385,788.494805936073
36.49,-110.46,2021.2,-7,b'United States',b'Arizona',b'Navajo',b'None',14,130,225.80770547945207,303.85873287671234,56.199486301369866,105.49623287671233,30.55804794520548,803.1614155251142
36.49,-110.42,1970.6,-7,b'United States',b'Arizona',b'Navajo',b'None',53,130,226.6220319634703,304.27979452054797,56.40074200913242,105.19400684931507,30.461929223744292,802.643207762557
36.49,-110.38,2028.8,-7,b'United States',b'Arizona',b'Navajo',b'None',5,130,226.8154680365297,303.7769406392694,56.52888127853881,101.79611872146118,30.27711187214612,797.4255136986301
36.49,-110.34,2037.2,-7,b'United States',b'Arizona',b'Navajo',b'None',12,130,226.9174086757991,304.5800228310502,56.3142694063927,100.98498858447489,30.146004566210046,796.1728310502283
36.49,-110.3,2033.7,-7,b'United States',b'Arizona',b'Navajo',b'None',26,130,227.1864726027397,305.60091324200914,56.19303652968036,101.01512557077625,29.69623287671233,796.0808219178082
36.49,-110.26,2093.96,-7,b'United States',b'Arizona',b'Navajo',b'None',5,130,227.13025114155252,305.8825913242009,56.3601598173516,98.73105022831051,29.565582191780823,792.5901826484019
36.49,-110.22,2191.44,-7,b'United States',b'Arizona',b'Navajo',b'None',0,130,226.51820776255707,305.3736872146119,57.4814497716895,92.74600456621005,29.397888127853882,783.5614155251142
36.49,-110.18,2238.0,-7,b'United States',b'Arizona',b'Navajo',b'None',0,140,225.86826484018266,303.81221461187215,58.215696347031965,88.22642694063927,29.322888127853883,776.7860730593608
36.49,-110.14,2033.84,-7,b'United States',b'Arizona',b'Navajo',b'None',0,130,225.50068493150684,302.1710616438356,58.480251141552515,106.5017694063927,29.297545662100458,804.1247146118722
36.49,-110.1,2119.95,-7,b'United States',b'Arizona',b'Navajo',b'None',7,130,226.8623287671233,305.2072488584475,57.92294520547945,97.58538812785388,29.297317351598174,790.6069063926941
36.49,-110.06,1910.36,-7,b'United States',b'Arizona',b'Navajo',b'None',79,130,225.7109589041096,301.71398401826485,57.634246575342466,111.58864155251142,29.298287671232877,811.8353881278539
36.49,-110.02,1896.44,-7,b'United States',b'Arizona',b'Navajo',b'None',19,130,226.40867579908675,303.6445205479452,56.83087899543379,113.96672374429224,29.29777397260274,815.4587899543379
36.49,-109.98,1850.12,-7,b'United States',b'Arizona',b'Apache',b'None',15,130,227.28350456621004,306.0638698630137,54.87031963470319,114.74788812785388,29.29777397260274,816.6642123287671
36.49,-109.94,1783.56,-7,b'United States',b'Arizona',b'Apache',b'None',26,130,229.17037671232876,310.3222602739726,53.40873287671233,120.97437214611872,29.29714611872146,826.3596461187215
36.49,-109.9,1745.1,-7,b'United States',b'Arizona',b'Apache',b'None',25,130,229.75336757990868,312.02391552511415,52.36957762557078,121.83904109589041,29.29486301369863,827.7417237442922
36.49,-109.86,1735.12,-7,b'United States',b'Arizona',b'Apache',b'None',9,130,229.98356164383563,312.61398401826483,51.817408675799086,119.68881278538812,29.26381278538813,824.551598173516
36.49,-109.82,1786.08,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,229.00319634703197,310.88116438356167,51.83829908675799,120.23367579908675,29.189554794520546,825.5553652968036
36.49,-109.78,1754.48,-7,b'United States',b'Arizona',b'Apache',b'None',11,130,228.7244292237443,309.76404109589043,52.07562785388128,120.20376712328768,29.116666666666667,825.6074771689498
36.49,-109.74,1724.16,-7,b'United States',b'Arizona',b'Apache',b'None',10,130,228.67163242009133,309.2698630136986,52.14925799086758,122.44400684931507,28.612214611872147,829.4420662100457
36.49,-109.7,1729.8,-7,b'United States',b'Arizona',b'Apache',b'None',2,130,228.81723744292236,308.6636415525114,52.74897260273973,122.28647260273972,28.33670091324201,829.3197488584475
36.49,-109.66,1754.12,-7,b'United States',b'Arizona',b'Apache',b'None',1,130,225.9037100456621,297.32522831050227,54.95896118721461,120.24651826484018,27.359931506849314,826.7643835616439
36.49,-109.62,1631.12,-7,b'United States',b'Arizona',b'Apache',b'None',2,130,223.07705479452054,291.1848744292237,54.83259132420091,128.67083333333332,27.132191780821916,840.0950913242009
36.49,-109.58,1621.16,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,226.08401826484018,300.53818493150686,53.19566210045662,129.81712328767122,26.84560502283105,842.1176940639269
36.49,-109.54,1698.04,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,228.3769406392694,306.88567351598175,52.019748858447485,121.16969178082192,26.722716894977168,828.7186073059361
36.49,-109.5,1624.1,-7,b'United States',b'Arizona',b'Apache',b'None',34,130,227.63504566210045,305.2637557077626,51.89640410958904,128.22374429223746,26.678196347031964,839.9256278538812
36.49,-109.46,1655.12,-7,b'United States',b'Arizona',b'Apache',b'None',222,130,227.90890410958903,306.04366438356163,51.68590182648402,125.7199200913242,26.666038812785388,836.1288812785388
36.49,-109.42,1686.6,-7,b'United States',b'Arizona',b'Apache',b'None',436,130,228.16164383561645,306.4948059360731,51.98413242009133,124.92134703196346,26.665353881278538,834.9010273972602
36.49,-109.38,1730.12,-7,b'United States',b'Arizona',b'Apache',b'None',1,130,227.2553082191781,305.1440068493151,52.06352739726027,120.48116438356165,26.665125570776254,827.9846461187215
36.49,-109.34,1771.48,-7,b'United States',b'Arizona',b'Apache',b'None',2,130,225.97237442922375,302.1445776255708,52.595205479452055,120.01940639269407,26.665125570776254,827.2619863013699
36.49,-109.3,1859.95,-7,b'United States',b'Arizona',b'Apache',b'None',2,130,224.49366438356165,297.96455479452055,53.88247716894977,109.52020547945206,26.66478310502283,811.0500570776255
36.49,-109.26,2177.36,-7,b'United States',b'Arizona',b'Apache',b'None',0,130,223.17431506849314,295.1611301369863,55.89571917808219,94.11900684931507,26.664954337899545,787.7093036529681
36.49,-109.22,2415.56,-7,b'United States',b'Arizona',b'Apache',b'None',0,70,223.475799086758,297.38721461187214,56.81569634703197,75.35074200913242,26.665981735159818,760.0261415525114
36.49,-109.18,2648.84,-7,b'United States',b'Arizona',b'Apache',b'None',2,140,224.10713470319635,299.5820776255708,57.6972602739726,58.77579908675799,26.67442922374429,736.2279109589041
36.49,-109.14,2337.76,-7,b'United States',b'Arizona',b'Apache',b'None',3,70,221.82853881278538,294.401997716895,58.5783105022831,90.53881278538813,26.702340182648403,782.4413812785388
36.49,-109.1,2176.1,-7,b'United States',b'Arizona',b'Apache',b'None',7,70,222.27003424657534,296.4010273972603,58.15827625570776,93.13116438356164,26.754109589041096,786.3760844748858
36.49,-109.06,2116.44,-7,b'United States',b'Arizona',b'Apache',b'None',8,130,222.31889269406392,295.636700913242,58.40433789954338,94.57054794520548,26.7861301369863,788.5662671232876
36.53,-114.02,1209.05,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.46917808219177,301.4773401826484,52.10930365296804,163.0095890410959,25.89269406392694,891.3321347031964
36.53,-113.98,1092.25,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.51837899543378,302.7828196347032,51.10662100456621,163.10171232876712,26.059817351598173,892.3639269406393
36.53,-113.94,1084.2,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.56170091324202,303.7447488584475,50.773801369863016,166.52905251141553,26.324486301369863,898.2114155251141
36.53,-113.9,995.5,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.77648401826485,303.990696347032,50.66700913242009,172.85268264840184,26.36118721461187,908.9787100456621
36.53,-113.86,1025.65,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.16529680365298,303.22214611872147,50.762157534246576,173.66232876712328,26.40439497716895,910.7090182648402
36.53,-113.82,1037.25,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.60987442922374,304.2960616438356,50.464440639269405,167.4691210045662,26.415125570776254,900.6517123287671
36.53,-113.78,1052.55,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.21301369863014,303.62842465753425,50.73436073059361,170.73116438356163,26.41689497716895,906.2064497716894
36.53,-113.74,1165.1,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,228.16175799086759,306.50696347031965,50.43898401826484,158.90947488584476,26.417465753424658,886.664897260274
36.53,-113.7,1516.25,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.33447488584474,312.32973744292235,50.04857305936073,134.95422374429225,26.416609589041094,848.0429223744292
36.53,-113.66,1579.3,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.55222602739727,312.3248287671233,50.31141552511416,128.65125570776254,26.41044520547945,838.1699771689498
36.53,-113.62,1719.35,-7,b'United States',b'Arizona',b'Mohave',b'None',0,120,231.04583333333332,314.1878424657534,50.16969178082192,124.35553652968036,26.403424657534245,831.4797945205479
36.53,-113.58,1685.3,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,230.39651826484018,312.08025114155254,50.675513698630134,125.25856164383562,26.378938356164383,832.9820776255708
36.53,-113.54,1689.65,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,229.89126712328766,311.01569634703196,50.79252283105023,126.78253424657534,26.313413242009133,835.6010844748859
36.53,-113.5,1667.125,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,228.4134703196347,307.4982876712329,51.865525114155254,128.2041095890411,26.10005707762557,838.2823630136986
36.53,-113.46,1615.4,-7,b'United States',b'Arizona',b'Mohave',b'None',0,130,227.61586757990867,304.8625,52.7429794520548,129.7152397260274,25.84543378995434,842.2485730593608
