latitude,longitude
35.97,-113.82
35.97,-113.78
35.97,-113.74
35.97,-113.7
35.97,-113.66
35.97,-113.62
35.97,-113.58
35.97,-113.54
35.97,-113.5
35.97,-113.46
35.97,-113.42
35.97,-113.38
35.97,-113.34
35.97,-113.3
35.97,-113.26
35.97,-113.22
35.97,-113.18
35.97,-113.14
35.97,-113.1
35.97,-113.06
35.97,-113.02
35.97,-112.98
35.97,-112.94
35.97,-112.9
35.97,-112.86
35.97,-112.82
35.97,-112.78
35.97,-112.74
35.97,-112.7
35.97,-112.66
35.97,-112.62
35.97,-112.58
35.97,-112.54
35.97,-112.5
35.97,-112.46
35.97,-112.42
35.97,-112.38
35.97,-112.34
35.97,-112.3
35.97,-112.26
35.97,-112.22
35.97,-112.18
35.97,-112.14
35.97,-112.1
35.97,-112.06
35.97,-112.02
35.97,-111.98
35.97,-111.94
35.97,-111.9
35.97,-111.86
35.97,-111.82
35.97,-111.78
35.97,-111.74
35.97,-111.7
35.97,-111.66
35.97,-111.62
35.97,-111.58
35.97,-111.54
35.97,-111.5
35.97,-111.46
35.97,-111.42
35.97,-111.38
35.97,-111.34
35.97,-111.3
35.97,-111.26
35.97,-111.22
35.97,-111.18
35.97,-111.14
35.97,-111.1
35.97,-111.06
35.97,-111.02
35.97,-110.98
35.97,-110.94
35.97,-110.9
35.97,-110.86
35.97,-110.82
35.97,-110.78
35.97,-110.74
35.97,-110.7
35.97,-110.66
35.97,-110.62
35.97,-110.58
35.97,-110.54
35.97,-110.5
35.97,-110.46
35.97,-110.42
35.97,-110.38
35.97,-110.34
35.97,-110.3
35.97,-110.26
35.97,-110.22
35.97,-110.18
35.97,-110.14
35.97,-110.1
35.97,-110.06
35.97,-110.02
35.97,-109.98
35.97,-109.94
35.97,-109.9
35.97,-109.86
35.97,-109.82
35.97,-109.78
35.97,-109.74
35.97,-109.7
35.97,-109.66
35.97,-109.62
35.97,-109.58
35.97,-109.54
35.97,-109.5
35.97,-109.46
35.97,-109.42
35.97,-109.38
35.97,-109.34
35.97,-109.3
35.97,-109.26
35.97,-109.22
35.97,-109.18
35.97,-109.14
35.97,-109.1
35.97,-109.06
36.01,-114.74
36.01,-114.7
36.01,-114.66
36.01,-114.62
36.01,-114.58
36.01,-114.54
36.01,-114.5
36.01,-114.46
36.01,-114.42
36.01,-114.38
36.01,-114.34
36.01,-114.3
36.01,-114.26
36.01,-114.22
36.01,-114.18
36.01,-114.14
36.01,-114.1
36.01,-114.06
36.01,-114.02
36.01,-113.98
36.01,-113.94
36.01,-113.9
36.01,-113.86
36.01,-113.82
36.01,-113.78
36.01,-113.74
36.01,-113.7
36.01,-113.66
36.01,-113.62
36.01,-113.58
36.01,-113.54
36.01,-113.5
36.01,-113.46
36.01,-113.42
36.01,-113.38
36.01,-113.34
36.01,-113.3
36.01,-113.26
36.01,-113.22
36.01,-113.18
36.01,-113.14
36.01,-113.1
36.01,-113.06
36.01,-113.02
36.01,-112.98
36.01,-112.94
36.01,-112.9
36.01,-112.86
36.01,-112.82
36.01,-112.78
36.01,-112.74
36.01,-112.7
36.01,-112.66
36.01,-112.62
36.01,-112.58
36.01,-112.54
36.01,-112.5
36.01,-112.46
36.01,-112.42
36.01,-112.38
36.01,-112.34
36.01,-112.3
36.01,-112.26
36.01,-112.22
36.01,-112.18
36.01,-112.14
36.01,-112.1
36.01,-112.06
36.01,-112.02
36.01,-111.98
36.01,-111.94
36.01,-111.9
36.01,-111.86
36.01,-111.82
36.01,-111.78
36.01,-111.74
36.01,-111.7
36.01,-111.66
36.01,-111.62
36.01,-111.58
36.01,-111.54
36.01,-111.5
36.01,-111.46
36.01,-111.42
36.01,-111.38
36.01,-111.34
36.01,-111.3
36.01,-111.26
36.01,-111.22
36.01,-111.18
36.01,-111.14
36.01,-111.1
36.01,-111.06
36.01,-111.02
36.01,-110.98
36.01,-110.94
36.01,-110.9
36.01,-110.86
36.01,-110.82
36.01,-110.78
36.01,-110.74
36.01,-110.7
36.01,-110.66
36.01,-110.62
36.01,-110.58
36.01,-110.54
36.01,-110.5
36.01,-110.46
36.01,-110.42
36.01,-110.38
36.01,-110.34
36.01,-110.3
36.01,-110.26
36.01,-110.22
36.01,-110.18
36.01,-110.14
36.01,-110.1
36.01,-110.06
36.01,-110.02
36.01,-109.98
36.01,-109.94
36.01,-109.9
36.01,-109.86
36.01,-109.82
36.01,-109.78
36.01,-109.74
36.01,-109.7
36.01,-109.66
36.01,-109.62
36.01,-109.58
36.01,-109.54
36.01,-109.5
36.01,-109.46
36.01,-109.42
36.01,-109.38
36.01,-109.34
36.01,-109.3
36.01,-109.26
36.01,-109.22
36.01,-109.18
36.01,-109.14
36.01,-109.1
36.01,-109.06
36.05,-114.7
36.05,-114.66
36.05,-114.62
36.05,-114.58
36.05,-114.54
36.05,-114.5
36.05,-114.46
36.05,-114.42
36.05,-114.38
36.05,-114.34
36.05,-114.3
36.05,-114.1
36.05,-114.06
36.05,-114.02
36.05,-113.98
36.05,-113.94
36.05,-113.9
36.05,-113.86
36.05,-113.82
36.05,-113.78
36.05,-113.74
36.05,-113.7
36.05,-113.66
36.05,-113.62
36.05,-113.58
36.05,-113.54
36.05,-113.5
36.05,-113.46
36.05,-113.42
36.05,-113.38
36.05,-113.34
36.05,-113.3
36.05,-113.26
36.05,-113.22
36.05,-113.18
36.05,-113.14
36.05,-113.1
36.05,-113.06
36.05,-113.02
36.05,-112.98
36.05,-112.94
36.05,-112.9
36.05,-112.86
36.05,-112.82
36.05,-112.78
36.05,-112.74
36.05,-112.7
36.05,-112.66
36.05,-112.62
36.05,-112.58
36.05,-112.54
36.05,-112.5
36.05,-112.46
36.05,-112.42
36.05,-112.38
36.05,-112.34
36.05,-112.3
36.05,-112.26
36.05,-112.22
36.05,-112.18
36.05,-112.14
36.05,-112.1
36.05,-112.06
36.05,-112.02
36.05,-111.98
36.05,-111.94
36.05,-111.9
36.05,-111.86
36.05,-111.82
36.05,-111.78
36.05,-111.74
36.05,-111.7
36.05,-111.66
36.05,-111.62
36.05,-111.58
36.05,-111.54
36.05,-111.5
36.05,-111.46
36.05,-111.42
36.05,-111.38
36.05,-111.34
36.05,-111.3
36.05,-111.26
36.05,-111.22
36.05,-111.18
36.05,-111.14
36.05,-111.1
36.05,-111.06
36.05,-111.02
36.05,-110.98
36.05,-110.94
36.05,-110.9
36.05,-110.86
36.05,-110.82
36.05,-110.78
36.05,-110.74
36.05,-110.7
36.05,-110.66
36.05,-110.62
36.05,-110.58
36.05,-110.54
36.05,-110.5
36.05,-110.46
36.05,-110.42
36.05,-110.38
36.05,-110.34
36.05,-110.3
36.05,-110.26
36.05,-110.22
36.05,-110.18
36.05,-110.14
36.05,-110.1
36.05,-110.06
36.05,-110.02
36.05,-109.98
36.05,-109.94
36.05,-109.9
36.05,-109.86
36.05,-109.82
36.05,-109.78
36.05,-109.74
36.05,-109.7
36.05,-109.66
36.05,-109.62
36.05,-109.58
36.05,-109.54
36.05,-109.5
36.05,-109.46
36.05,-109.42
36.05,-109.38
36.05,-109.34
36.05,-109.3
36.05,-109.26
36.05,-109.22
36.05,-109.18
36.05,-109.14
36.05,-109.1
36.05,-109.06
36.09,-114.7
36.09,-114.66
36.09,-114.62
36.09,-114.58
36.09,-114.54
36.09,-114.5
36.09,-114.46
36.09,-114.42
36.09,-114.38
36.09,-114.34
36.09,-114.1
36.09,-114.06
36.09,-114.02
36.09,-113.98
36.09,-113.94
36.09,-113.9
36.09,-113.86
36.09,-113.82
36.09,-113.78
36.09,-113.74
36.09,-113.7
36.09,-113.66
36.09,-113.62
36.09,-113.58
36.09,-113.54
36.09,-113.5
36.09,-113.46
36.09,-113.42
36.09,-113.38
36.09,-113.34
36.09,-113.3
36.09,-113.26
36.09,-113.22
36.09,-113.18
36.09,-113.14
36.09,-113.1
36.09,-113.06
36.09,-113.02
36.09,-112.98
36.09,-112.94
36.09,-112.9
36.09,-112.86
36.09,-112.82
36.09,-112.78
36.09,-112.74
36.09,-112.7
36.09,-112.66
36.09,-112.62
36.09,-112.58
36.09,-112.54
36.09,-112.5
36.09,-112.46
36.09,-112.42
36.09,-112.38
36.09,-112.34
36.09,-112.3
36.09,-112.26
36.09,-112.22
36.09,-112.18
36.09,-112.14
36.09,-112.1
36.09,-112.06
36.09,-112.02
36.09,-111.98
36.09,-111.94
36.09,-111.9
36.09,-111.86
36.09,-111.82
36.09,-111.78
36.09,-111.74
36.09,-111.7
36.09,-111.66
36.09,-111.62
36.09,-111.58
36.09,-111.54
36.09,-111.5
36.09,-111.46
36.09,-111.42
36.09,-111.38
36.09,-111.34
36.09,-111.3
36.09,-111.26
36.09,-111.22
36.09,-111.18
36.09,-111.14
36.09,-111.1
36.09,-111.06
36.09,-111.02
36.09,-110.98
36.09,-110.94
36.09,-110.9
36.09,-110.86
36.09,-110.82
36.09,-110.78
36.09,-110.74
36.09,-110.7
36.09,-110.66
36.09,-110.62
36.09,-110.58
36.09,-110.54
36.09,-110.5
36.09,-110.46
36.09,-110.42
36.09,-110.38
36.09,-110.34
36.09,-110.3
36.09,-110.26
36.09,-110.22
36.09,-110.18
36.09,-110.14
36.09,-110.1
36.09,-110.06
36.09,-110.02
36.09,-109.98
36.09,-109.94
36.09,-109.9
36.09,-109.86
36.09,-109.82
36.09,-109.78
36.09,-109.74
36.09,-109.7
36.09,-109.66
36.09,-109.62
36.09,-109.58
36.09,-109.54
36.09,-109.5
36.09,-109.46
36.09,-109.42
36.09,-109.38
36.09,-109.34
36.09,-109.3
36.09,-109.26
36.09,-109.22
36.09,-109.18
36.09,-109.14
36.09,-109.1
36.09,-109.06
36.13,-114.62
36.13,-114.58
36.13,-114.54
36.13,-114.5
36.13,-114.38
36.13,-114.06
36.13,-114.02
36.13,-113.98
36.13,-113.94
36.13,-113.9
36.13,-113.86
36.13,-113.82
36.13,-113.78
36.13,-113.74
36.13,-113.7
36.13,-113.66
36.13,-113.62
36.13,-113.58
36.13,-113.54
36.13,-113.5
36.13,-113.46
36.13,-113.42
36.13,-113.38
36.13,-113.34
36.13,-113.3
36.13,-113.26
36.13,-113.22
36.13,-113.18
36.13,-113.14
36.13,-113.1
36.13,-113.06
36.13,-113.02
36.13,-112.98
36.13,-112.94
36.13,-112.9
36.13,-112.86
36.13,-112.82
36.13,-112.78
36.13,-112.74
36.13,-112.7
36.13,-112.66
36.13,-112.62
36.13,-112.58
36.13,-112.54
36.13,-112.5
36.13,-112.46
36.13,-112.42
36.13,-112.38
36.13,-112.34
36.13,-112.3
36.13,-112.26
36.13,-112.22
36.13,-112.18
36.13,-112.14
36.13,-112.1
36.13,-112.06
36.13,-112.02
36.13,-111.98
36.13,-111.94
36.13,-111.9
36.13,-111.86
36.13,-111.82
36.13,-111.78
36.13,-111.74
36.13,-111.7
36.13,-111.66
36.13,-111.62
36.13,-111.58
36.13,-111.54
36.13,-111.5
36.13,-111.46
36.13,-111.42
36.13,-111.38
36.13,-111.34
36.13,-111.3
36.13,-111.26
36.13,-111.22
36.13,-111.18
36.13,-111.14
36.13,-111.1
36.13,-111.06
36.13,-111.02
36.13,-110.98
36.13,-110.94
36.13,-110.9
36.13,-110.86
36.13,-110.82
36.13,-110.78
36.13,-110.74
36.13,-110.7
36.13,-110.66
36.13,-110.62
36.13,-110.58
36.13,-110.54
36.13,-110.5
36.13,-110.46
36.13,-110.42
36.13,-110.38
36.13,-110.34
36.13,-110.3
36.13,-110.26
36.13,-110.22
36.13,-110.18
36.13,-110.14
36.13,-110.1
36.13,-110.06
36.13,-110.02
36.13,-109.98
36.13,-109.94
36.13,-109.9
36.13,-109.86
36.13,-109.82
36.13,-109.78
36.13,-109.74
36.13,-109.7
36.13,-109.66
36.13,-109.62
36.13,-109.58
36.13,-109.54
36.13,-109.5
36.13,-109.46
36.13,-109.42
36.13,-109.38
36.13,-109.34
36.13,-109.3
36.13,-109.26
36.13,-109.22
36.13,-109.18
36.13,-109.14
36.13,-109.1
36.13,-109.06
36.17,-114.06
36.17,-114.02
36.17,-113.98
36.17,-113.94
36.17,-113.9
36.17,-113.86
36.17,-113.82
36.17,-113.78
36.17,-113.74
36.17,-113.7
36.17,-113.66
36.17,-113.62
36.17,-113.58
36.17,-113.54
36.17,-113.5
36.17,-113.46
36.17,-113.42
36.17,-113.38
36.17,-113.34
36.17,-113.3
36.17,-113.26
36.17,-113.22
36.17,-113.18
36.17,-113.14
36.17,-113.1
36.17,-113.06
36.17,-113.02
36.17,-112.98
36.17,-112.94
36.17,-112.9
36.17,-112.86
36.17,-112.82
36.17,-112.78
36.17,-112.74
36.17,-112.7
36.17,-112.66
36.17,-112.62
36.17,-112.58
36.17,-112.54
36.17,-112.5
36.17,-112.46
36.17,-112.42
36.17,-112.38
36.17,-112.34
36.17,-112.3
36.17,-112.26
36.17,-112.22
36.17,-112.18
36.17,-112.14
36.17,-112.1
36.17,-112.06
36.17,-112.02
36.17,-111.98
36.17,-111.94
36.17,-111.9
36.17,-111.86
36.17,-111.82
36.17,-111.78
36.17,-111.74
36.17,-111.7
36.17,-111.66
36.17,-111.62
36.17,-111.58
36.17,-111.54
36.17,-111.5
36.17,-111.46
36.17,-111.42
36.17,-111.38
36.17,-111.34
36.17,-111.3
36.17,-111.26
36.17,-111.22
36.17,-111.18
36.17,-111.14
36.17,-111.1
36.17,-111.06
36.17,-111.02
36.17,-110.98
36.17,-110.94
36.17,-110.9
36.17,-110.86
36.17,-110.82
36.17,-110.78
36.17,-110.74
36.17,-110.7
36.17,-110.66
36.17,-110.62
36.17,-110.58
36.17,-110.54
36.17,-110.5
36.17,-110.46
36.17,-110.42
36.17,-110.38
36.17,-110.34
36.17,-110.3
36.17,-110.26
36.17,-110.22
36.17,-110.18
36.17,-110.14
36.17,-110.1
36.17,-110.06
36.17,-110.02
36.17,-109.98
36.17,-109.94
36.17,-109.9
36.17,-109.86
36.17,-109.82
36.17,-109.78
36.17,-109.74
36.17,-109.7
36.17,-109.66
36.17,-109.62
36.17,-109.58
36.17,-109.54
36.17,-109.5
36.17,-109.46
36.17,-109.42
36.17,-109.38
36.17,-109.34
36.17,-109.3
36.17,-109.26
36.17,-109.22
36.17,-109.18
36.17,-109.14
36.17,-109.1
36.17,-109.06
36.21,-114.02
36.21,-113.98
36.21,-113.94
36.21,-113.9
36.21,-113.86
36.21,-113.82
36.21,-113.78
36.21,-113.74
36.21,-113.7
36.21,-113.66
36.21,-113.62
36.21,-113.58
36.21,-113.54
36.21,-113.5
36.21,-113.46
36.21,-113.42
36.21,-113.38
36.21,-113.34
36.21,-113.3
36.21,-113.26
36.21,-113.22
36.21,-113.18
36.21,-113.14
36.21,-113.1
36.21,-113.06
36.21,-113.02
36.21,-112.98
36.21,-112.94
36.21,-112.9
36.21,-112.86
36.21,-112.82
36.21,-112.78
36.21,-112.74
36.21,-112.7
36.21,-112.66
36.21,-112.62
36.21,-112.58
36.21,-112.54
36.21,-112.5
36.21,-112.46
36.21,-112.42
36.21,-112.38
36.21,-112.34
36.21,-112.3
36.21,-112.26
36.21,-112.22
36.21,-112.18
36.21,-112.14
36.21,-112.1
36.21,-112.06
36.21,-112.02
36.21,-111.98
36.21,-111.94
36.21,-111.9
36.21,-111.86
36.21,-111.82
36.21,-111.78
36.21,-111.74
36.21,-111.7
36.21,-111.66
36.21,-111.62
36.21,-111.58
36.21,-111.54
36.21,-111.5
36.21,-111.46
36.21,-111.42
36.21,-111.38
36.21,-111.34
36.21,-111.3
36.21,-111.26
36.21,-111.22
36.21,-111.18
36.21,-111.14
36.21,-111.1
36.21,-111.06
36.21,-111.02
36.21,-110.98
36.21,-110.94
36.21,-110.9
36.21,-110.86
36.21,-110.82
36.21,-110.78
36.21,-110.74
36.21,-110.7
36.21,-110.66
36.21,-110.62
36.21,-110.58
36.21,-110.54
36.21,-110.5
36.21,-110.46
36.21,-110.42
36.21,-110.38
36.21,-110.34
36.21,-110.3
36.21,-110.26
36.21,-110.22
36.21,-110.18
36.21,-110.14
36.21,-110.1
36.21,-110.06
36.21,-110.02
36.21,-109.98
36.21,-109.94
36.21,-109.9
36.21,-109.86
36.21,-109.82
36.21,-109.78
36.21,-109.74
36.21,-109.7
36.21,-109.66
36.21,-109.62
36.21,-109.58
36.21,-109.54
36.21,-109.5
36.21,-109.46
36.21,-109.42
36.21,-109.38
36.21,-109.34
36.21,-109.3
36.21,-109.26
36.21,-109.22
36.21,-109.18
36.21,-109.14
36.21,-109.1
36.21,-109.06
36.25,-114.02
36.25,-113.98
36.25,-113.94
36.25,-113.9
36.25,-113.86
36.25,-113.82
36.25,-113.78
36.25,-113.74
36.25,-113.7
36.25,-113.66
36.25,-113.62
36.25,-113.58
36.25,-113.54
36.25,-113.5
36.25,-113.46
36.25,-113.42
36.25,-113.38
36.25,-113.34
36.25,-113.3
36.25,-113.26
36.25,-113.22
36.25,-113.18
36.25,-113.14
36.25,-113.1
36.25,-113.06
36.25,-113.02
36.25,-112.98
36.25,-112.94
36.25,-112.9
36.25,-112.86
36.25,-112.82
36.25,-112.78
36.25,-112.74
36.25,-112.7
36.25,-112.66
36.25,-112.62
36.25,-112.58
36.25,-112.54
36.25,-112.5
36.25,-112.46
36.25,-112.42
36.25,-112.38
36.25,-112.34
36.25,-112.3
36.25,-112.26
36.25,-112.22
36.25,-112.18
36.25,-112.14
36.25,-112.1
36.25,-112.06
36.25,-112.02
36.25,-111.98
36.25,-111.94
36.25,-111.9
36.25,-111.86
36.25,-111.82
36.25,-111.78
36.25,-111.74
36.25,-111.7
36.25,-111.66
36.25,-111.62
36.25,-111.58
36.25,-111.54
36.25,-111.5
36.25,-111.46
36.25,-111.42
36.25,-111.38
36.25,-111.34
36.25,-111.3
36.25,-111.26
36.25,-111.22
36.25,-111.18
36.25,-111.14
36.25,-111.1
36.25,-111.06
36.25,-111.02
36.25,-110.98
36.25,-110.94
36.25,-110.9
36.25,-110.86
36.25,-110.82
36.25,-110.78
36.25,-110.74
36.25,-110.7
36.25,-110.66
36.25,-110.62
36.25,-110.58
36.25,-110.54
36.25,-110.5
36.25,-110.46
36.25,-110.42
36.25,-110.38
36.25,-110.34
36.25,-110.3
36.25,-110.26
36.25,-110.22
36.25,-110.18
36.25,-110.14
36.25,-110.1
36.25,-110.06
36.25,-110.02
36.25,-109.98
36.25,-109.94
36.25,-109.9
36.25,-109.86
36.25,-109.82
36.25,-109.78
36.25,-109.74
36.25,-109.7
36.25,-109.66
36.25,-109.62
36.25,-109.58
36.25,-109.54
36.25,-109.5
36.25,-109.46
36.25,-109.42
36.25,-109.38
36.25,-109.34
36.25,-109.3
36.25,-109.26
36.25,-109.22
36.25,-109.18
36.25,-109.14
36.25,-109.1
36.25,-109.06
36.29,-114.02
36.29,-113.98
36.29,-113.94
36.29,-113.9
36.29,-113.86
36.29,-113.82
36.29,-113.78
36.29,-113.74
36.29,-113.7
36.29,-113.66
36.29,-113.62
36.29,-113.58
36.29,-113.54
36.29,-113.5
36.29,-113.46
36.29,-113.42
36.29,-113.38
36.29,-113.34
36.29,-113.3
36.29,-113.26
36.29,-113.22
36.29,-113.18
36.29,-113.14
36.29,-113.1
36.29,-113.06
36.29,-113.02
36.29,-112.98
36.29,-112.94
36.29,-112.9
36.29,-112.86
36.29,-112.82
36.29,-112.78
36.29,-112.74
36.29,-112.7
36.29,-112.66
36.29,-112.62
36.29,-112.58
36.29,-112.54
36.29,-112.5
36.29,-112.46
36.29,-112.42
36.29,-112.38
36.29,-112.34
36.29,-112.3
36.29,-112.26
36.29,-112.22
36.29,-112.18
36.29,-112.14
36.29,-112.1
36.29,-112.06
36.29,-112.02
36.29,-111.98
36.29,-111.94
36.29,-111.9
36.29,-111.86
36.29,-111.82
36.29,-111.78
36.29,-111.74
36.29,-111.7
36.29,-111.66
36.29,-111.62
36.29,-111.58
36.29,-111.54
36.29,-111.5
36.29,-111.46
36.29,-111.42
36.29,-111.38
36.29,-111.34
36.29,-111.3
36.29,-111.26
36.29,-111.22
36.29,-111.18
36.29,-111.14
36.29,-111.1
36.29,-111.06
36.29,-111.02
36.29,-110.98
36.29,-110.94
36.29,-110.9
36.29,-110.86
36.29,-110.82
36.29,-110.78
36.29,-110.74
36.29,-110.7
36.29,-110.66
36.29,-110.62
36.29,-110.58
36.29,-110.54
36.29,-110.5
36.29,-110.46
36.29,-110.42
36.29,-110.38
36.29,-110.34
36.29,-110.3
36.29,-110.26
36.29,-110.22
36.29,-110.18
36.29,-110.14
36.29,-110.1
36.29,-110.06
36.29,-110.02
36.29,-109.98
36.29,-109.94
36.29,-109.9
36.29,-109.86
36.29,-109.82
36.29,-109.78
36.29,-109.74
36.29,-109.7
36.29,-109.66
36.29,-109.62
36.29,-109.58
36.29,-109.54
36.29,-109.5
36.29,-109.46
36.29,-109.42
36.29,-109.38
36.29,-109.34
36.29,-109.3
36.29,-109.26
36.29,-109.22
36.29,-109.18
36.29,-109.14
36.29,-109.1
36.29,-109.06
36.33,-114.02
36.33,-113.98
36.33,-113.94
36.33,-113.9
36.33,-113.86
36.33,-113.82
36.33,-113.78
36.33,-113.74
36.33,-113.7
36.33,-113.66
36.33,-113.62
36.33,-113.58
36.33,-113.54
36.33,-113.5
36.33,-113.46
36.33,-113.42
36.33,-113.38
36.33,-113.34
36.33,-113.3
36.33,-113.26
36.33,-113.22
36.33,-113.18
36.33,-113.14
36.33,-113.1
36.33,-113.06
36.33,-113.02
36.33,-112.98
36.33,-112.94
36.33,-112.9
36.33,-112.86
36.33,-112.82
36.33,-112.78
36.33,-112.74
36.33,-112.7
36.33,-112.66
36.33,-112.62
36.33,-112.58
36.33,-112.54
36.33,-112.5
36.33,-112.46
36.33,-112.42
36.33,-112.38
36.33,-112.34
36.33,-112.3
36.33,-112.26
36.33,-112.22
36.33,-112.18
36.33,-112.14
36.33,-112.1
36.33,-112.06
36.33,-112.02
36.33,-111.98
36.33,-111.94
36.33,-111.9
36.33,-111.86
36.33,-111.82
36.33,-111.78
36.33,-111.74
36.33,-111.7
36.33,-111.66
36.33,-111.62
36.33,-111.58
36.33,-111.54
36.33,-111.5
36.33,-111.46
36.33,-111.42
36.33,-111.38
36.33,-111.34
36.33,-111.3
36.33,-111.26
36.33,-111.22
36.33,-111.18
36.33,-111.14
36.33,-111.1
36.33,-111.06
36.33,-111.02
36.33,-110.98
36.33,-110.94
36.33,-110.9
36.33,-110.86
36.33,-110.82
36.33,-110.78
36.33,-110.74
36.33,-110.7
36.33,-110.66
36.33,-110.62
36.33,-110.58
36.33,-110.54
36.33,-110.5
36.33,-110.46
36.33,-110.42
36.33,-110.38
36.33,-110.34
36.33,-110.3
36.33,-110.26
36.33,-110.22
36.33,-110.18
36.33,-110.14
36.33,-110.1
36.33,-110.06
36.33,-110.02
36.33,-109.98
36.33,-109.94
36.33,-109.9
36.33,-109.86
36.33,-109.82
36.33,-109.78
36.33,-109.74
36.33,-109.7
36.33,-109.66
36.33,-109.62
36.33,-109.58
36.33,-109.54
36.33,-109.5
36.33,-109.46
36.33,-109.42
36.33,-109.38
36.33,-109.34
36.33,-109.3
36.33,-109.26
36.33,-109.22
36.33,-109.18
36.33,-109.14
36.33,-109.1
36.33,-109.06
36.37,-114.02
36.37,-113.98
36.37,-113.94
36.37,-113.9
36.37,-113.86
36.37,-113.82
36.37,-113.78
36.37,-113.74
36.37,-113.7
36.37,-113.66
36.37,-113.62
36.37,-113.58
36.37,-113.54
36.37,-113.5
36.37,-113.46
36.37,-113.42
36.37,-113.38
36.37,-113.34
36.37,-113.3
36.37,-113.26
36.37,-113.22
36.37,-113.18
36.37,-113.14
36.37,-113.1
36.37,-113.06
36.37,-113.02
36.37,-112.98
36.37,-112.94
36.37,-112.9
36.37,-112.86
36.37,-112.82
36.37,-112.78
36.37,-112.74
36.37,-112.7
36.37,-112.66
36.37,-112.62
36.37,-112.58
36.37,-112.54
36.37,-112.5
36.37,-112.46
36.37,-112.42
36.37,-112.38
36.37,-112.34
36.37,-112.3
36.37,-112.26
36.37,-112.22
36.37,-112.18
36.37,-112.14
36.37,-112.1
36.37,-112.06
36.37,-112.02
36.37,-111.98
36.37,-111.94
36.37,-111.9
36.37,-111.86
36.37,-111.82
36.37,-111.78
36.37,-111.74
36.37,-111.7
36.37,-111.66
36.37,-111.62
36.37,-111.58
36.37,-111.54
36.37,-111.5
36.37,-111.46
36.37,-111.42
36.37,-111.38
36.37,-111.34
36.37,-111.3
36.37,-111.26
36.37,-111.22
36.37,-111.18
36.37,-111.14
36.37,-111.1
36.37,-111.06
36.37,-111.02
36.37,-110.98
36.37,-110.94
36.37,-110.9
36.37,-110.86
36.37,-110.82
36.37,-110.78
36.37,-110.74
36.37,-110.7
36.37,-110.66
36.37,-110.62
36.37,-110.58
36.37,-110.54
36.37,-110.5
36.37,-110.46
36.37,-110.42
36.37,-110.38
36.37,-110.34
36.37,-110.3
36.37,-110.26
36.37,-110.22
36.37,-110.18
36.37,-110.14
36.37,-110.1
36.37,-110.06
36.37,-110.02
36.37,-109.98
36.37,-109.94
36.37,-109.9
36.37,-109.86
36.37,-109.82
36.37,-109.78
36.37,-109.74
36.37,-109.7
36.37,-109.66
36.37,-109.62
36.37,-109.58
36.37,-109.54
36.37,-109.5
36.37,-109.46
36.37,-109.42
36.37,-109.38
36.37,-109.34
36.37,-109.3
36.37,-109.26
36.37,-109.22
36.37,-109.18
36.37,-109.14
36.37,-109.1
36.37,-109.06
36.41,-114.02
36.41,-113.98
36.41,-113.94
36.41,-113.9
36.41,-113.86
36.41,-113.82
36.41,-113.78
36.41,-113.74
36.41,-113.7
36.41,-113.66
36.41,-113.62
36.41,-113.58
36.41,-113.54
36.41,-113.5
36.41,-113.46
36.41,-113.42
36.41,-113.38
36.41,-113.34
36.41,-113.3
36.41,-113.26
36.41,-113.22
36.41,-113.18
36.41,-113.14
36.41,-113.1
36.41,-113.06
36.41,-113.02
36.41,-112.98
36.41,-112.94
36.41,-112.9
36.41,-112.86
36.41,-112.82
36.41,-112.78
36.41,-112.74
36.41,-112.7
36.41,-112.66
36.41,-112.62
36.41,-112.58
36.41,-112.54
36.41,-112.5
36.41,-112.46
36.41,-112.42
36.41,-112.38
36.41,-112.34
36.41,-112.3
36.41,-112.26
36.41,-112.22
36.41,-112.18
36.41,-112.14
36.41,-112.1
36.41,-112.06
36.41,-112.02
36.41,-111.98
36.41,-111.94
36.41,-111.9
36.41,-111.86
36.41,-111.82
36.41,-111.78
36.41,-111.74
36.41,-111.7
36.41,-111.66
36.41,-111.62
36.41,-111.58
36.41,-111.54
36.41,-111.5
36.41,-111.46
36.41,-111.42
36.41,-111.38
36.41,-111.34
36.41,-111.3
36.41,-111.26
36.41,-111.22
36.41,-111.18
36.41,-111.14
36.41,-111.1
36.41,-111.06
36.41,-111.02
36.41,-110.98
36.41,-110.94
36.41,-110.9
36.41,-110.86
36.41,-110.82
36.41,-110.78
36.41,-110.74
36.41,-110.7
36.41,-110.66
36.41,-110.62
36.41,-110.58
36.41,-110.54
36.41,-110.5
36.41,-110.46
36.41,-110.42
36.41,-110.38
36.41,-110.34
36.41,-110.3
36.41,-110.26
36.41,-110.22
36.41,-110.18
36.41,-110.14
36.41,-110.1
36.41,-110.06
36.41,-110.02
36.41,-109.98
36.41,-109.94
36.41,-109.9
36.41,-109.86
36.41,-109.82
36.41,-109.78
36.41,-109.74
36.41,-109.7
36.41,-109.66
36.41,-109.62
36.41,-109.58
36.41,-109.54
36.41,-109.5
36.41,-109.46
36.41,-109.42
36.41,-109.38
36.41,-109.34
36.41,-109.3
36.41,-109.26
36.41,-109.22
36.41,-109.18
36.41,-109.14
36.41,-109.1
36.41,-109.06
36.45,-114.02
36.45,-113.98
36.45,-113.94
36.45,-113.9
36.45,-113.86
36.45,-113.82
36.45,-113.78
36.45,-113.74
36.45,-113.7
