latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean,dni_mean,dhi_mean,temp_mean,wind_mean,sp_mean
32.65,-112.3,706.55,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.7718010018215,332.7254098360656,51.84522996357013,220.71243169398906,24.786999089253186,937.4363046448087
32.65,-112.26,652.8,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.03995901639345,332.58532559198545,51.9837204007286,221.49157559198542,24.763433515482696,938.5680214025501
32.65,-112.22,619.56,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.76092896174865,331.44421675774134,52.25221994535519,224.33857012750457,23.973474499089253,943.0116689435337
32.65,-112.18,615.88,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.7160746812386,331.114412568306,52.33908242258652,224.4643101092896,23.567850637522767,943.1636498178507
32.65,-112.14,621.4,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.3219489981785,331.49237249544626,51.76064435336976,221.50056921675775,22.948884335154826,937.2531306921676
32.65,-112.1,612.7,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.4529257741348,332.0606785063752,51.54143897996357,226.78825136612022,22.670195810564664,946.005806010929
32.65,-112.06,562.28,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.86617714025502,331.7342326958106,52.0,227.65619307832424,22.528005464480874,947.5209471766849
32.65,-112.02,520.92,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,251.66974043715848,333.2456170309654,51.78529143897996,231.79656193078324,22.49049408014572,953.9375569216758
32.65,-111.98,484.12,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,251.85177595628414,333.2469262295082,51.90129781420765,232.79012978142077,22.4194558287796,955.8180214025501
32.65,-111.94,453.08,-7,b'United States',b'Arizona',b'Pinal',b'None',2,130,250.75569216757742,331.8414162112933,51.56591530054645,235.2884790528233,22.429474043715846,959.8488729508197
32.65,-111.9,511.85,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,249.98121584699453,332.05732012750457,50.78904826958106,233.40135473588342,22.43528005464481,955.5384221311475
32.65,-111.86,517.24,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.47176684881603,331.9018101092896,51.326388888888886,234.46470856102005,22.497096994535518,957.1264799635701
32.65,-111.82,465.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.19154143897995,330.5400159380692,51.786543715846996,234.51457194899817,22.470457650273225,956.7626366120219
32.65,-111.78,476.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,249.72683287795994,330.05868624772313,51.64093806921676,234.02652550091074,22.46186247723133,955.840220856102
32.65,-111.74,492.72,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.05777550091074,330.9993738615665,51.502561475409834,230.27720856102005,22.424920309653917,948.9714253187614
32.65,-111.7,477.45,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.5543602003643,330.82035519125685,51.98890027322405,235.22945127504553,22.331170309653917,957.6360428051001
32.65,-111.66,473.92,-7,b'United States',b'Arizona',b'Pinal',b'None',39,130,250.4227572859745,329.8721539162113,52.42070810564663,235.0204348816029,22.343579234972676,956.724556010929
32.65,-111.62,481.68,-7,b'United States',b'Arizona',b'Pinal',b'None',117,130,250.4854849726776,330.0447973588342,52.43072632058288,234.82946265938068,22.369990892531877,956.1582991803278
32.65,-111.58,488.6,-7,b'United States',b'Arizona',b'Pinal',b'None',22,14,250.12494307832424,329.5480418943534,52.39361338797814,234.52481785063753,22.677823315118395,954.6616575591985
32.65,-111.54,496.24,-7,b'United States',b'Arizona',b'Pinal',b'None',15,14,250.0730305100182,329.1868169398907,52.63262750455373,234.52493169398906,22.692964480874316,954.5117258652094
32.65,-111.5,504.2,-7,b'United States',b'Arizona',b'Pinal',b'None',184,130,250.5393897996357,330.6861908014572,52.19205373406193,234.49288479052822,23.00136612021858,953.626024590164
32.65,-111.46,511.0,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.02493169398906,330.42816484517306,51.81306921675774,233.9117714025501,23.27316712204007,951.608606557377
32.65,-111.42,560.48,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,249.77191484517303,330.76508424408013,51.49214480874317,226.46681466302368,23.385245901639344,937.9854280510018
32.65,-111.38,565.12,-7,b'United States',b'Arizona',b'Pinal',b'None',29,130,250.14520719489983,329.8558743169399,52.40289162112933,232.39583333333334,23.392019581056466,948.1548838797814
32.65,-111.34,567.84,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,250.35951730418944,329.6837431693989,52.724499089253186,232.28238843351548,23.421846539162114,947.7452755009108
32.65,-111.3,594.1,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,250.22324681238615,329.6963797814208,52.62403233151184,230.24635701275045,23.523736338797814,943.0582877959927
32.65,-111.26,636.76,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,249.68562158469945,330.1937613843352,51.92992941712204,228.41917122040073,23.494706284153004,940.1761156648452
32.65,-111.22,699.48,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,249.39321493624772,331.01838570127507,51.458447176684885,223.56716757741347,23.523850182149364,931.4642531876138
32.65,-111.18,751.64,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,248.77140255009107,330.24618624772313,51.64361338797814,221.2949112021858,23.484346539162114,928.0283469945355
32.65,-111.14,807.0,-7,b'United States',b'Arizona',b'Pinal',b'None',2,130,248.67469262295083,330.9359061930783,51.52117486338798,217.60023907103826,23.504496812386158,921.6293829690346
32.65,-111.1,843.15,-7,b'United States',b'Arizona',b'Pinal',b'None',39,130,248.1983151183971,330.5299408014572,51.73115892531876,211.37443078324225,23.411600637522767,911.9032900728597
32.65,-111.06,900.0,-7,b'United States',b'Arizona',b'Pinal',b'None',143,130,248.1879553734062,330.854337431694,51.814036885245905,209.2916097449909,23.385985883424407,908.5963683970856
32.65,-111.02,964.56,-7,b'United States',b'Arizona',b'Pinal',b'None',47,130,248.30845856102005,331.2169285063752,51.96106557377049,202.73224043715848,23.33743169398907,898.0556693989071
32.65,-110.98,1025.76,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,248.33265027322403,331.2123747723133,52.12551229508197,202.1190801457195,23.253642987249545,897.4411429872496
32.65,-110.94,1072.6,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,248.18994763205828,330.68539389799633,52.302937158469945,197.77544398907105,23.148451730418945,890.885587431694
32.65,-110.9,1100.3,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,247.9656193078324,330.5805441712204,52.32439663023679,196.8369763205829,23.116974043715846,889.5423497267759
32.65,-110.86,1120.36,-7,b'United States',b'Arizona',b'Pinal',b'None',0,30,247.9497950819672,330.68806921675775,52.4242941712204,194.92765255009107,23.098474499089253,886.7278574681238
32.65,-110.82,1160.12,-7,b'United States',b'Arizona',b'Pinal',b'None',1,30,248.02692395264117,331.26292122040076,52.435906193078324,191.95901639344262,23.054872495446265,882.359631147541
32.65,-110.78,1218.16,-7,b'United States',b'Arizona',b'Pinal',b'None',32,30,248.42497723132968,332.8451730418943,52.17566029143898,187.3347563752277,23.069159836065573,874.895662568306
32.65,-110.74,1198.36,-7,b'United States',b'Arizona',b'Pinal',b'None',2,110,247.49681238615665,330.4920878870674,52.7121470856102,190.46174863387978,23.06870446265938,880.3241689435337
32.65,-110.7,1090.55,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,246.77868852459017,328.5083674863388,52.89549180327869,197.31716757741347,23.061304644808743,891.703608834244
32.65,-110.66,972.04,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,245.16956967213116,323.52829007285976,53.75700136612022,206.81984289617486,23.072461293260474,907.9636270491803
32.65,-110.62,837.52,-7,b'United States',b'Arizona',b'Pinal',b'None',50,130,244.39981785063753,320.2687272313297,54.43300318761384,210.75119535519124,23.072973588342442,914.6149817850637
32.65,-110.58,779.56,-7,b'United States',b'Arizona',b'Pinal',b'None',1,130,243.5746243169399,317.10866347905284,54.97757285974499,220.7160746812386,23.07382741347905,931.6913137522769
32.65,-110.54,888.8,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,243.76206739526413,317.9404030054645,54.924066484517304,213.9117144808743,23.053790983606557,920.9999430783242
32.65,-110.5,1031.7,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.30253870673954,320.63171675774134,54.07866575591986,201.642133424408,23.056124772313296,900.4980077413479
32.65,-110.46,1159.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,244.70656876138435,321.76155510018214,54.35069444444444,186.2255806010929,23.021971766848814,875.524704007286
32.65,-110.42,1663.68,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,247.14293032786884,331.534266848816,52.70383652094718,178.36196493624772,23.037397540983605,862.8191029143898
32.65,-110.38,1731.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,246.71220400728598,332.4710837887067,52.454064207650276,156.1296106557377,23.042748178506375,828.1666666666666
32.65,-110.34,1764.16,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,246.34853142076503,332.0182149362477,52.873576958105645,157.31819216757742,23.017133424408016,830.2572290528233
32.65,-110.3,1800.25,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,248.08851320582878,336.35371129326046,51.99527550091074,162.61253415300547,23.060223132969035,839.1212431693989
32.65,-110.26,1573.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,30,246.94990892531877,331.00045537340617,52.65716074681239,170.3793829690346,23.089936247723134,851.5989298724954
32.65,-110.22,1435.72,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,246.55367714025502,328.3567281420765,53.05020491803279,173.31637067395263,23.23884335154827,856.648679417122
32.65,-110.18,1279.68,-7,b'United States',b'Arizona',b'Graham',b'None',1,130,245.53739754098362,324.0685906193078,53.8666325136612,181.29360200364297,23.317850637522767,869.7768101092896
32.65,-110.14,1303.88,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,245.84847449908926,324.09158697632057,53.931409380692166,188.17156193078324,23.381773679417122,881.1914845173042
32.65,-110.1,1381.3,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,246.04912340619308,324.75979052823317,53.74960154826958,182.67104963570128,23.43761384335155,872.548383424408
32.65,-110.06,1437.76,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,246.7627504553734,326.13535974499086,53.69620901639344,178.0757058287796,23.389970400728597,865.1605191256831
32.65,-110.02,1496.32,-7,b'United States',b'Arizona',b'Graham',b'None',2,30,246.57132285974498,325.6885815118397,53.841757741347905,178.9786543715847,23.470628415300546,866.7562613843352
32.65,-109.98,1596.96,-7,b'United States',b'Arizona',b'Graham',b'None',2,30,246.27567167577413,326.24965846994536,53.75404143897996,171.3567281420765,23.424578779599273,854.5227686703097
32.65,-109.94,1839.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,140,246.064264571949,328.1298383424408,53.381545992714024,146.01240892531877,23.402322404371585,815.0793488160291
32.65,-109.9,2203.9,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,247.89640255009107,335.9171789617486,52.12909836065574,133.72728825136613,23.39014116575592,796.3826844262295
32.65,-109.86,2673.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,251.33179644808743,346.35815118397085,51.163080601092894,92.69045992714025,23.338797814207652,736.2760132058288
32.65,-109.82,2167.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,70,247.11054189435336,335.0356898907104,52.392987249544625,148.4784266848816,23.303449453551913,818.2313296903461
32.65,-109.78,1657.16,-7,b'United States',b'Arizona',b'Graham',b'None',0,30,245.24749544626593,327.16137295081967,53.197404371584696,161.72387295081967,23.37448770491803,838.6385473588342
32.65,-109.74,1204.32,-7,b'United States',b'Arizona',b'Graham',b'None',4,130,244.2165300546448,319.8078893442623,54.45605646630237,197.75580601092895,23.32445355191257,896.73639571949
32.65,-109.7,1071.15,-7,b'United States',b'Arizona',b'Graham',b'None',2,130,245.37773224043715,319.64668715846994,55.060450819672134,197.56045081967213,23.366518670309652,896.3051001821493
32.65,-109.66,1095.64,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,246.64885018214937,321.7796561930783,54.74248633879781,194.6259107468124,23.572062841530055,891.0696152094717
32.65,-109.62,1059.12,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,247.557206284153,323.24328324225866,54.5935223132969,195.9464936247723,23.64816712204007,893.149191712204
32.65,-109.58,1010.36,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,247.29007285974498,321.70229963570125,55.09380692167577,198.32951958105647,23.81221539162113,896.9052823315118
32.65,-109.54,978.92,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,247.0367144808743,321.3312272313297,54.9623747723133,200.62465846994536,23.947859744990893,900.5461634790528
32.65,-109.5,1016.05,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,246.90807149362476,322.21089480874315,54.32359972677595,197.93408469945356,24.155908469945356,895.7490892531877
32.65,-109.46,1107.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,247.37881375227687,324.6337090163934,53.58993624772313,188.8655510018215,24.237420309653917,880.4076730418943
32.65,-109.42,1359.28,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,249.49066484517303,332.8503529143898,51.592440801457194,180.5968806921676,24.271004098360656,866.6317736794172
32.65,-109.38,1283.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,248.75893670309654,329.8387978142076,52.252561475409834,185.29104052823314,24.286828324225866,874.2761270491803
32.65,-109.34,1152.04,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,248.39122267759564,327.16051912568304,53.047814207650276,187.32707194899817,24.23263888888889,877.7215960837887
32.65,-109.3,1141.7,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,248.70013661202185,326.10826502732243,53.85837887067395,189.74334016393442,24.28369763205829,881.6232923497267
32.65,-109.26,1147.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,247.84545765027323,324.26371812386157,54.18647540983606,188.50535063752278,24.22068533697632,879.6695696721312
32.65,-109.22,1331.4,-7,b'United States',b'Arizona',b'Graham',b'None',0,130,248.31819216757742,327.75005692167576,53.075762750455375,181.9867941712204,24.232183515482696,869.0379667577414
32.65,-109.18,1455.16,-7,b'United States',b'Arizona',b'Greenlee',b'None',0,130,249.39298724954463,331.3144922586521,52.30430327868852,167.0702413479053,24.284494535519126,844.9956739526411
32.65,-109.14,1234.88,-7,b'United States',b'Arizona',b'Greenlee',b'None',0,130,248.36384335154827,326.25489526411656,53.611452641165755,178.81659836065575,24.507399817850636,864.0232809653917
32.65,-109.1,1167.45,-7,b'United States',b'Arizona',b'Greenlee',b'None',1,130,248.6340505464481,325.319558287796,54.20252732240437,188.81022313296904,24.933060109289617,880.5935792349727
32.65,-109.06,1156.08,-7,b'United States',b'Arizona',b'Greenlee',b'None',17,130,248.63131830601094,325.79707422586523,53.87226775956284,189.15818533697632,25.174464936247723,881.2244421675774
32.69,-114.7,36.0,-7,b'United States',b'Arizona',b'Yuma',b'None',1069,14,251.1449795081967,324.58065801457195,53.6511839708561,243.78073770491804,21.121470856102004,1009.0667691256831
32.69,-114.66,37.08,-7,b'United States',b'Arizona',b'Yuma',b'Yuma',29517,130,251.26280737704917,325.11725865209473,53.498576958105645,243.90568078324225,21.952015027322403,1009.0734289617486
32.69,-114.62,52.96,-7,b'United States',b'Arizona',b'Yuma',b'Yuma',35350,130,251.64793943533698,326.3118738615665,53.31716757741348,242.72501138433515,22.17030965391621,1006.8635587431694
32.69,-114.58,47.64,-7,b'United States',b'Arizona',b'Yuma',b'None',4157,130,251.37556921675775,324.82206284153006,53.84670992714025,242.33487021857923,22.605248178506375,1006.1670081967213
32.69,-114.54,43.72,-7,b'United States',b'Arizona',b'Yuma',b'None',2792,14,251.49982923497268,325.14395491803276,53.84039162112933,242.84739298724955,22.686532331511838,1007.1476548269582
32.69,-114.5,50.9,-7,b'United States',b'Arizona',b'Yuma',b'None',7480,130,251.88678278688525,325.453381147541,53.904086976320585,242.2432263205829,22.79969262295082,1006.2206284153006
32.69,-114.46,52.68,-7,b'United States',b'Arizona',b'Yuma',b'None',2926,130,252.09494535519124,325.4898679417122,54.14816712204007,241.18328779599273,22.818875227686704,1004.4283356102004
32.69,-114.42,72.96,-7,b'United States',b'Arizona',b'Yuma',b'None',2539,130,252.7885359744991,326.8633310564663,54.31841985428051,240.50648907103826,22.834756375227688,1003.0329007285975
32.69,-114.38,220.2,-7,b'United States',b'Arizona',b'Yuma',b'None',419,130,251.93715846994536,328.83065801457195,52.73520036429873,232.83982240437157,22.84591302367942,989.0738843351548
32.69,-114.34,161.16,-7,b'United States',b'Arizona',b'Yuma',b'None',6,130,251.87978142076503,329.67679872495444,52.36412795992714,225.52715163934425,22.854508196721312,975.8503529143898
32.69,-114.3,61.95,-7,b'United States',b'Arizona',b'Yuma',b'None',71,130,251.2082194899818,325.8153460837887,53.64902094717669,243.00916438979962,22.95816256830601,1006.03933287796
32.69,-114.26,65.6,-7,b'United States',b'Arizona',b'Yuma',b'None',20,14,251.0783242258652,325.7725409836066,53.45349499089253,243.40607923497268,22.987135701275047,1006.5266962659381
32.69,-114.22,94.56,-7,b'United States',b'Arizona',b'Yuma',b'None',5,130,251.25102459016392,327.23890027322403,52.939890710382514,243.86623406193078,23.124089253187613,1006.547131147541
32.69,-114.18,75.88,-7,b'United States',b'Arizona',b'Yuma',b'None',2,130,251.57052595628414,326.80293715846994,53.4914048269581,243.96601775956285,23.184084699453553,1006.427424863388
32.69,-114.14,66.96,-7,b'United States',b'Arizona',b'Yuma',b'None',379,30,251.88547358834245,326.8182490892532,53.83970856102004,243.88940118397085,23.344831511839708,1005.6925660291439
32.69,-114.1,69.1,-7,b'United States',b'Arizona',b'Yuma',b'None',234,14,252.00648907103826,327.3999886156648,53.6709927140255,243.5116689435337,23.656022313296905,1004.1920537340619
32.69,-114.06,75.88,-7,b'United States',b'Arizona',b'Yuma',b'None',43,14,252.14201958105647,327.1894922586521,53.888718123861565,243.10405282331513,23.768613387978142,1003.2052026411658
32.69,-114.02,93.04,-7,b'United States',b'Arizona',b'Yuma',b'None',320,130,253.24487704918033,328.6010359744991,54.2977572859745,241.77601320582878,24.05902777777778,1000.23235428051
32.69,-113.98,108.36,-7,b'United States',b'Arizona',b'Yuma',b'None',224,130,253.53142076502732,328.2027550091075,54.78221766848816,241.30760473588342,24.1331397996357,999.2431693989071
32.69,-113.94,112.24,-7,b'United States',b'Arizona',b'Yuma',b'None',247,130,253.85359744990893,328.3549635701275,55.079462659380695,241.6210154826958,24.265596539162114,999.6141279599271
32.69,-113.9,109.95,-7,b'United States',b'Arizona',b'Yuma',b'None',22,130,253.64105191256832,328.0713797814208,55.06153233151184,241.81671220400727,24.29104052823315,999.9378415300547
32.69,-113.86,112.28,-7,b'United States',b'Arizona',b'Yuma',b'None',9,130,253.74977231329692,327.1838570127505,55.55754781420765,241.9731329690346,24.319273679417122,1000.2458447176684
32.69,-113.82,126.84,-7,b'United States',b'Arizona',b'Yuma',b'None',3,130,254.2445355191257,328.1480532786885,55.657673041894355,240.86828324225866,24.334813296903462,998.3011156648452
32.69,-113.78,155.16,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,253.55191256830602,327.8020833333333,55.27362249544627,239.2123747723133,24.346539162112933,994.775443989071
32.69,-113.74,240.6,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.43641848816029,329.1558515482696,53.47939435336976,235.8650956284153,24.354849726775956,988.5153119307832
32.69,-113.7,221.9,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.42304189435336,329.9850295992714,53.13234289617486,228.3654940801457,24.366974043715846,973.3568989071039
32.69,-113.66,152.68,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.82229052823314,327.7989526411658,54.420138888888886,241.30868624772313,24.386042805100182,995.9527550091075
32.69,-113.62,132.72,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,253.40220856102005,328.1736111111111,54.85610200364299,242.0733151183971,24.396573315118395,996.9908356102004
32.69,-113.58,129.12,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,253.31568761384335,327.7739640255009,55.032957650273225,243.69666438979962,24.462659380692166,998.6858492714025
32.69,-113.54,139.28,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,253.20121812386157,327.90255009107466,54.88023679417122,243.61503870673954,24.497893897996356,998.0503756830601
32.69,-113.5,143.2,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,253.07041211293262,328.19370446265935,54.681409380692166,243.47711748633878,24.57473816029144,996.8040186703097
32.69,-113.46,149.56,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.41786202185793,327.4010132058288,54.49948770491803,243.2218806921676,24.751878415300546,994.8085724043716
32.69,-113.42,159.88,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.24874772313296,327.8913934426229,54.200762750455375,243.09323770491804,24.818078324225866,994.0557832422586
32.69,-113.38,185.96,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,251.9365892531876,328.1037682149362,53.86247723132969,238.4852572859745,25.023224043715846,984.3101662112932
32.69,-113.34,190.96,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,252.3712431693989,327.9556010928962,54.35650045537341,239.9306693989071,25.090619307832423,986.5228825136612
32.69,-113.3,198.4,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.77720856102005,328.80629553734065,54.17844945355191,241.51963797814207,25.235143442622952,988.3447176684882
32.69,-113.26,205.88,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.18653233151184,327.64071038251365,54.28534836065574,241.27652550091074,25.270036429872494,987.627276867031
32.69,-113.22,212.48,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.49812158469945,328.1916552823315,54.337716302367944,241.07206284153006,25.332365664845174,986.7774931693989
32.69,-113.18,219.4,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.35678506375228,327.191029143898,54.837602459016395,240.60223132969034,25.37448770491803,985.5828779599271
32.69,-113.14,221.28,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.83595173041894,327.59369307832424,53.97990664845173,241.32803961748633,25.40488387978142,985.5642076502733
32.69,-113.1,229.8,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.1635359744991,328.93277550091074,53.580885701275044,240.9016393442623,25.40255009107468,984.5808287795993
32.69,-113.06,244.68,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.10348360655738,328.6889230418943,53.7667349726776,241.34984061930783,25.380692167577415,983.7387864298724
32.69,-113.02,260.68,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.40881147540983,330.0055214025501,53.48337887067395,240.1318306010929,25.326047358834245,981.0516279599271
32.69,-112.98,278.6,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.1729849726776,326.45759335154827,54.36276183970856,239.79195127504553,25.302823315118395,980.2258652094717
32.69,-112.94,286.8,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.78221766848816,327.07729963570125,54.563923041894355,239.63171675774134,25.210268670309652,979.1267076502733
32.69,-112.9,295.85,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,252.2209699453552,327.8669171220401,54.49726775956284,239.38456284153006,25.172301912568305,978.3555327868852
32.69,-112.86,313.24,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.5068306010929,327.57468123861565,53.952185792349724,238.08088570127504,25.083276411657558,974.9865664845173
32.69,-112.82,362.04,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.79229280510017,327.63962887067396,53.34414845173042,232.0552709471767,25.05441712204007,963.5060906193079
32.69,-112.78,416.44,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.84409153005464,329.6049635701275,52.60120673952641,227.21647313296904,25.072176684881605,954.2413479052823
32.69,-112.74,471.76,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.72125455373407,330.54394353369764,52.17622950819672,228.7432263205829,25.12693533697632,956.2213114754098
32.69,-112.7,466.75,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.8640141165756,330.30817395264114,52.47096994535519,230.63325364298726,25.15869763205829,959.2120332422586
32.69,-112.66,439.72,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.1305214025501,329.8965733151184,52.92167577413479,233.35120673952642,25.27436247723133,963.1194785974499
32.69,-112.62,455.08,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.74931693989072,329.53125,52.79030054644809,233.08765938069217,25.31016621129326,962.4019808743169
32.69,-112.58,493.24,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.474043715847,329.4450136612022,52.69125683060109,230.7920081967213,25.390198087431695,957.7614412568306
32.69,-112.54,556.52,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.31614298724955,329.9475182149362,52.38695355191257,229.57320127504553,25.408014571949,955.4820696721312
32.69,-112.5,601.4,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.78295765027323,331.6600068306011,52.06113387978142,227.31005236794172,25.410974499089253,950.4105760473589
32.69,-112.46,682.08,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.01377504553733,333.44865664845173,51.46943306010929,220.28529143897995,25.325535063752277,937.3325364298724
32.69,-112.42,787.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.24948770491804,335.5499772313297,50.946778233151186,215.23383424408016,25.292349726775956,928.5998975409836
32.69,-112.38,895.96,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.67953096539162,338.23167122040076,50.205031876138435,204.70241347905284,25.103198998178506,910.5194672131148
32.69,-112.34,746.4,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.5076844262295,334.137352003643,51.002561475409834,213.47330373406194,25.00757058287796,925.3565004553734
32.69,-112.3,682.3,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.46004098360655,333.10906193078324,51.29343123861567,221.00159380692168,24.58202413479053,938.0332422586521
32.69,-112.26,634.56,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,250.89401183970855,333.16023451730416,51.486054189435336,222.50586293260474,24.38558743169399,940.5103028233151
32.69,-112.22,604.48,-7,b'United States',b'Arizona',b'Maricopa',b'None',0,130,251.29997723132968,333.17554644808746,51.728369763205826,224.65642076502732,23.672814207650273,943.7988387978143
32.69,-112.18,639.36,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,251.22108378870675,333.5673383424408,51.4423383424408,223.85262978142077,23.42412340619308,942.2237021857924
32.69,-112.14,695.08,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.76741803278688,333.45292577413477,51.12733378870674,222.85223132969034,22.778346994535518,939.9446152094717
32.69,-112.1,670.25,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.95913023679418,333.307206284153,51.27698087431694,224.49612932604737,22.507627504553735,942.427424863388
32.69,-112.06,600.72,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,251.14025500910748,333.0402436247723,51.427481785063755,226.40334699453553,22.42497723132969,945.5724043715848
32.69,-112.02,537.2,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.85553278688525,332.02857468123864,51.61794171220401,231.16552823315118,22.321436703096538,953.4049408014572
32.69,-111.98,538.12,-7,b'United States',b'Arizona',b'Pinal',b'None',0,130,250.56056466302368,331.81517531876136,51.40477003642987,232.43106785063753,22.310792349726775,955.4889571948999
32.69,-111.94,451.28,-7,b'United States',b'Arizona',b'Pinal',b'None',54,130,250.98992486338798,331.65414389799633,51.82012750455373,235.69598132969034,22.31443533697632,960.9160405282331
